Python实习生,昇腾技术,深圳·南山区·前海,5天/周6个月本科,Java,带薪年假，餐补，住房补贴，零食下午茶，节日福利，五险一金，股票期权,150-250元/天,https://www.zhipin.com/job_detail/f98d27a25f24f5701n1639m0ElFR.html
Python实习生,奢云,杭州·滨江区·长河,4天/周3个月本科,Python,,100-150元/天,https://www.zhipin.com/job_detail/7190215632b06c9a0nF709m9FFc~.html
Python实习生,课观教育,济南·历城区·汉峪金谷,4天/周3个月本科,网络爬虫技术,通讯补贴，零食下午茶，年终奖，带薪年假，五险一金，员工旅游，股票期权，定期体检，节日福利，住房补贴,100-150元/天,https://www.zhipin.com/job_detail/2f6d6dae6de7b54f1n16392-FVdQ.html
python实习生,蓝色光标数字营销机构,北京·朝阳区·酒仙桥,经验不限硕士,Python,通讯补贴，交通补助，零食下午茶，免费班车，带薪年假，年终奖，五险一金，节日福利，员工旅游，餐补，补充医疗保险,2-4K,https://www.zhipin.com/job_detail/9cc42a96569729330HN7396_EFM~.html
python爬虫实习生,绿盟科技,南京·雨花台区·铁心桥,5天/周3个月本科,网络爬虫技术,年终奖，通讯补贴，定期体检，餐补，节日福利，员工旅游，股票期权，年假递增，五险一金，加班补助，补充医疗保险，带薪年假,150-250元/天,https://www.zhipin.com/job_detail/87b988a004fcef001XZ539S_E1RV.html
Python开发（实习生）,慧博云通,北京·海淀区·中关村,7天/周3个月本科,Django,带薪年假，五险一金，节日福利，补充医疗保险，加班补助，年终奖，股票期权，定期体检,230-250元/天,https://www.zhipin.com/job_detail/d5fff762a7536ed91XZ-0t--FltW.html
python开发实习,蜗牛保险,上海·闵行区·华漕,4天/周3个月本科,MVC开发,补充医疗保险，五险一金，员工旅游，节日福利，健身房篮球场，零食下午茶，餐补，带薪年假,250-300元/天,https://www.zhipin.com/job_detail/3d792863b0e9419d1nFz39u_EFZV.html
python开发工程师(实习),墨云科技,北京·海淀区·上地,5天/周3个月本科,后端,零食下午茶，定期体检，节日福利，餐补，年终奖，带薪年假，加班补助，五险一金，股票期权,200-400元/天,https://www.zhipin.com/job_detail/554fe011b68183951nJ60tW9FVJS.html
Python,凯墨网络,青岛·黄岛区·唐岛湾,在校/应届大专,游戏开发,零食下午茶，五险一金，加班补助，住房补贴，补充医疗保险,5-10K,https://www.zhipin.com/job_detail/580031062ffc0ce81nJ73dS6E1BV.html
python+layui全栈前后端开发工程师,锐捷网络,福州·闽侯县·新西客站,4天/周3个月学历不限,Linux,定期体检，零食下午茶，节日福利，加班补助，餐补，员工旅游，五险一金，通讯补贴，包吃，补充医疗保险，年终奖，带薪年假，交通补助，免费班车,110-150元/天,https://www.zhipin.com/job_detail/1674ada6240a2af01XV62t6_EFZQ.html
Python Developer-AI Team,亦恺,上海·静安区·静安寺,5-10年本科,SQL,五险一金，住房补贴，零食下午茶，加班补助，节日福利，通讯补贴，带薪年假，年终奖，员工旅游,12-20K·13薪,https://www.zhipin.com/job_detail/00bd2ac554bf202d1nF53NS8EVVV.html
Python,云帆源景,深圳·宝安区·西乡,经验不限大专,aws,,11-20K,https://www.zhipin.com/job_detail/6712d4897d0ac1631XR-2tq8EVZR.html
Python,腾讯,西安·雁塔区·枫林绿洲,1-3年本科,分布式技术,零食下午茶，补充医疗保险，员工旅游，公仔周边活动，节日福利，免费健身房，包吃，股票期权，免费班车，定期体检，五险一金，免费早晚餐，餐补，年终奖，住房补贴，交通补助，带薪年假,15-30K,https://www.zhipin.com/job_detail/31c2bdca9d6ec0301nJ72Nm-FltR.html
Python,华为,杭州·滨江区·长河,经验不限学历不限,python,加班补助，股票期权，五险一金，年终奖，餐补，补充医疗保险，员工旅游，节日福利，定期体检，零食下午茶,15-30K,https://www.zhipin.com/job_detail/d7dffb85c9cbdcb01XR_2d67ElBX.html
python测开,博彦科技,成都·武侯区·铁像寺,1-3年大专,python,定期体检，节日福利，五险一金，带薪年假，年终奖，免费班车,12-16K·13薪,https://www.zhipin.com/job_detail/43e4d45cb2f0a0631nx529S8FlNQ.html
python工程师,铭图天成,上海·浦东新区·张江,3-5年本科,python,带薪年假，节日福利，定期体检，五险一金，零食下午茶，年终奖，员工旅游，餐补,20-40K·15薪,https://www.zhipin.com/job_detail/3e47f0708d0ce6831nx53tq-GFpR.html
python开发,软通动力信息技术集团,成都·郫都区·高新西,1-3年本科,python,年终奖，定期体检，补充医疗保险，交通补助，员工旅游，带薪年假，五险一金，节日福利，全勤奖，加班补助，通讯补贴，包吃，免费班车，餐补，零食下午茶,11-20K,https://www.zhipin.com/job_detail/d21392bcea2535d91nF82tW0FFFW.html
python,苏州威达数据科技,苏州·苏州工业园区·独墅湖,1年以内本科,Oracle,节日福利，五险一金，年终奖,5-10K,https://www.zhipin.com/job_detail/ac019d325dedeba31XV43964GVNX.html
Python开发工程师,港钛科技,上海·嘉定区·江桥,3-5年大专,SQL,带薪年假，零食下午茶，五险一金，定期体检，年终奖，节日福利,12-16K,https://www.zhipin.com/job_detail/151bb53cf35287371XV52NS-GVVV.html
Python开发(系统开发方向),脉策科技,上海·杨浦区·五角场,经验不限本科,数据结构,年终奖，节日福利，员工旅游，人才引进落户，定期体检，补充医疗保险，带薪年假，五险一金,15-30K·14薪,https://www.zhipin.com/job_detail/05b4c1c70e6d9ed11nx90927FlNV.html
Python开发工程师,卓漫科技,天津·西青区·大学城,经验不限本科,Linux,带薪年假，年终奖，五险一金，节日福利，零食下午茶,5-10K·13薪,https://www.zhipin.com/job_detail/cb95d9d04e7228fc1nJ829u-EFNW.html
Python开发工程师,昕喆信科,深圳·福田区·车公庙,3-5年本科,Flask,通讯补贴，餐补，带薪年假，员工旅游，五险一金，交通补助，全勤奖,12-20K·13薪,https://www.zhipin.com/job_detail/adad2ff9192d8b6a1XV539u4FFRR.html
Python研发工程师,长江证券,武汉·江夏区·光谷,经验不限硕士,MySQL,员工旅游，交通补助，五险一金，通讯补贴，节日福利，年终奖，包吃，定期体检，补充医疗保险，带薪年假，餐补,13-18K·18薪,https://www.zhipin.com/job_detail/782c7db4d68369681nN_0tq5ElpQ.html
Python开发工程师,中汽信息科技,天津·东丽区·东丽开发区,3-5年本科,Linux,企业年金，年终奖，补充医疗保险，餐补，采暖补贴，高温补贴，补充公积金，五险一金，带薪年假，节日福利，定期体检，高温假,10-15K,https://www.zhipin.com/job_detail/a3ffa64ee114d9f11nxy29m1FFdQ.html
Python培训讲师,东莞市子睿教育科...,东莞·樟木头镇·天一城,1-3年大专,python,通讯补贴，股票期权，节日福利，全勤奖，带薪年假，包吃，提升培训，定期体检，年终奖，员工旅游，购买社保，交通补助,8-10K,https://www.zhipin.com/job_detail/5269181d9f81865c1XV729S1GVVV.html
Python开发工程师,江苏天益,无锡,1-3年大专,软件工程师,零食下午茶，住房补贴，交通补助，节日福利，五险一金，包吃，员工旅游，通讯补贴，年终奖,8-11K,https://www.zhipin.com/job_detail/ab01ac0a5b5aa11c1nF-39u8EFNW.html
Python开发工程师,汉克时代,杭州·滨江区·长河,1-3年本科,Linux,员工旅游，住房补贴，带薪年假，年终奖，交通补助，节日福利，五险一金，定期体检，通讯补贴,10-14K,https://www.zhipin.com/job_detail/86cddc098624eff31XV539-8ElJW.html
Python开发工程师,中软国际,北京·海淀区·西北旺,1-3年本科,Linux,餐补，零食下午茶，带薪年假，员工旅游，免费班车，年终奖，定期体检，五险一金，加班补助，节日福利,11-22K,https://www.zhipin.com/job_detail/17b373266e92e24e1XR_3Ny4FFJS.html
Python开发工程师,蜻蜓智能,北京·朝阳区·四惠,3-5年本科,python,节日福利，员工旅游，全勤奖，定期体检，股票期权，带薪年假，年终奖，五险一金,15-30K,https://www.zhipin.com/job_detail/5afdbe4ae99931851nN82dW1F1ZV.html
Python开发工程师,捷迅高科(北京)...,北京·大兴区·西红门,5-10年本科,Django,,20-28K,https://www.zhipin.com/job_detail/df7d19875bb845081nZ83dm8GFRW.html
python开发工程师,煜兆科技,广州·天河区·小新塘,1年以内本科,python,带薪年假，餐补，五险一金，定期体检，节日福利，加班补助，零食下午茶，免费班车，补充医疗保险，年终奖，员工旅游,8-15K·13薪,https://www.zhipin.com/job_detail/c557a6ac3fc2a9581nxy39i-FVRR.html
高级Python开发工程师,明略科技,烟台,1-3年大专,分布式技术,加班补助，定期体检，交通补助，补充医疗保险，年终奖，五险一金，零食下午茶，带薪年假,8-13K·15薪,https://www.zhipin.com/job_detail/c25795844a961cfe1nJ83tm0GFVV.html
Python开发工程师,易法通,厦门·湖里区·禾山,3-5年本科,Django,节日福利，年终奖，员工旅游，带薪年假，五险一金,12-20K,https://www.zhipin.com/job_detail/4eb136f76def3c501XV52N-7FVBW.html
Python开发工程师,云帐房,南京·雨花台区·南京南站,1-3年本科,网络编程,员工旅游，带薪年假，通讯补贴，五险一金，节日福利，工作时间，补充医疗保险，人文关怀，定期体检，职业发展，年终奖,10-15K·13薪,https://www.zhipin.com/job_detail/11e2bfeb44047f3f1XV_3NS-GFBR.html
Python高级开发工程师,华为技术有限公司,杭州·滨江区·长河,经验不限本科,虚拟机技术,全勤奖，住房补贴，补充医疗保险，五险一金，股票期权，年终奖，交通补助，定期体检，员工旅游，通讯补贴，离职补偿，节日福利，加班补助，免费班车，零食下午茶，带薪年假，餐补,15-30K,https://www.zhipin.com/job_detail/7432fd5a59dad9b71XV82NW0E1RR.html
java python 易语言,易通物联网有限公司,枣庄·滕州市·学院路,1-3年大专,python,带薪年假，员工旅游，零食下午茶，节日福利，全勤奖，五险一金,10-15K,https://www.zhipin.com/job_detail/ac96ed32730e779e1XR-29u1EFNS.html
Python开发工程师（RPA）,拓途网络科技有限公司,广州·天河区·棠下,1-3年本科,python,免费班车，节日福利，加班补助，带薪年假，零食下午茶，五险一金，年终奖，全勤奖,11-18K,https://www.zhipin.com/job_detail/af90693e428098551nxy09u6GFJQ.html
Python后端开发工程师,极纳人工智能,深圳·南山区·科技园,3-5年本科,python,股票期权，餐补，补充医疗保险，带薪年假，定期体检，年终奖，五险一金，零食下午茶,28-50K·14薪,https://www.zhipin.com/job_detail/9f25cc7eee50c32b1nF62d66FldR.html
高级/资深后端工程师（python）,品览数据,上海·静安区·大宁,5-10年本科,分布式技术,节日福利，员工旅游，零食下午茶，带薪年假，交通补助，股票期权，年终奖，定期体检，五险一金,20-40K·16薪,https://www.zhipin.com/job_detail/074064b519ab69a71nN_2961FVdQ.html
高级系统开发工程师（Python方向）,智租换电,上海,1-3年本科,分布式技术,五险一金，餐补，节日福利，年终奖，免费班车，带薪年假，股票期权,20-35K·14薪,https://www.zhipin.com/job_detail/2a9c03971bce294d1n143t25FVdQ.html
Python量化开发工程师,松果体科技,深圳·宝安区·西乡,3-5年本科,python,员工旅游，加班补助，零食下午茶，年终奖，带薪年假，定期体检，节日福利，五险一金,20-40K,https://www.zhipin.com/job_detail/43f02a285a7c6c621XV53NW4E1BX.html
Python开发工程师,大智慧,上海,1-3年本科,搜索引擎技术,五险一金，餐补，定期体检，节日福利，年终奖，股票期权，带薪年假，零食下午茶,10-15K,https://www.zhipin.com/job_detail/131bd29b4da7660233d83dW8EVA~.html
Python资深开发工程师-全额五险一金,知其安科技,北京·昌平区·霍营,5-10年本科,分布式技术,节日福利，零食下午茶，五险一金，交通补助，新婚礼包，住房补贴，员工旅游，餐补,25-50K·14薪,https://www.zhipin.com/job_detail/881114f12de71d491XVz2t67EFpW.html
高级Python/PHP/Java开发工程师,ZingFront,廊坊·广阳区·新朝阳,3-5年本科,PHP,住房补贴，零食下午茶，节日福利，带薪年假，员工旅游，定期体检，补充医疗保险，股票期权，五险一金,12-20K·14薪,https://www.zhipin.com/job_detail/d809d9c83f90ef011HF-3d66GFM~.html
高级/资深Python开发工程师（带团队）,探迹,广州·番禺区·大学城,3-5年本科,Java,股票期权，定期体检，加班补助，定期团建，零食下午茶，带薪年假，通讯补贴，五险一金，补充医疗保险，全勤奖，员工旅游，餐补，节日福利，年终奖,25-40K·14薪,https://www.zhipin.com/job_detail/73d3bff2f77b24661XV73N-0E1FW.html
Python研发工程师/后端开发工程师,上海展湾信息科技,上海·杨浦区·东外滩,5-10年本科,容器技术,员工旅游，零食下午茶，带薪年假，年终奖，定期体检，五险一金，股票期权，节日福利,23-35K·13薪,https://www.zhipin.com/job_detail/ccc40f2fceea1de01nJ409u-FVdV.html
Python 开发实习生,EMQ,昆明·五华区·虹山,5天/周5个月本科,Go,五险一金，股票期权，员工旅游，加班补助，住房补贴，餐补，带薪年假，年终奖，交通补助，通讯补贴，零食下午茶，定期体检，节日福利,100-150元/天,https://www.zhipin.com/job_detail/7e5f4c13cb4296a91nJ60t-8EFNW.html
Python少儿编程讲师 双休+上市企业五险一金,童程童美,台州·椒江区·老城区,经验不限本科,Java,内部报读名额，节日福利，全勤奖，员工旅游，通讯补贴，带薪年假，定制工作服，五险一金，零食下午茶，股票期权,8-12K,https://www.zhipin.com/job_detail/e1d698aa74052bef1n1z3t6-EVVQ.html
讲师/实习生(python、c++）,小码教育,深圳·宝安区·宝安中心区,经验不限本科,Python,年终奖，股票期权，带薪年假，餐补，节日福利，零食下午茶，五险一金，员工旅游,10-15K,https://www.zhipin.com/job_detail/dfa3f968d325bae91XV62tq0FVtR.html
Python开发工程师 实习生,边缘智能研究院,南京,5天/周6个月本科,网络爬虫技术,节日福利，带薪年假，定期体检，五险一金，加班补助，包吃,100-200元/天,https://www.zhipin.com/job_detail/f0982bdab352c6f81nN529u-GVVV.html
Python研发工程师,光智云软件,杭州,1-3年本科,Java,五险一金,8-13K·14薪,https://www.zhipin.com/job_detail/841d287cb41428ea1XR829-0ElJR.html
Python算法工程师,航天宏图,南京·雨花台区·小行,1-3年本科,算法基础,通讯补贴，年终奖，员工旅游，五险一金，带薪年假，包吃，节日福利，股票期权，定期体检，餐补，交通补助,11-18K,https://www.zhipin.com/job_detail/6b0ce8a7fac78c7c1XRz09q7FFFS.html
Python数据分析培训助理,烟台炬龙文化传媒...,烟台·莱山区·大学城,经验不限本科,Windows,,3-4K,https://www.zhipin.com/job_detail/4648e5b9f493d30b1nJ-09i6E1JS.html
python开发实习生,客知音,北京,7天/周3个月本科,Linux,五险一金，股票期权，年终奖，节日福利，图书补助，两餐，带薪年假，餐补，交通补助，零食下午茶，不扣考勤,200-400元/天,https://www.zhipin.com/job_detail/536a25df0c0ac0b31n1-2N24GFZR.html
python工程师实习生,华讯网络,广州,4天/周4个月本科,Django,交通补助，补充医疗保险，通讯补贴，定期体检，带薪年假，年终奖，员工旅游，五险一金,150-200元/天,https://www.zhipin.com/job_detail/e26d8947d88c1fcb1XRz3968ElZW.html
Python,好懂好记,上海·静安区·汶水路,1年以内本科,初级软件工程师,五险一金，零食下午茶，节日福利，年终奖,10-12K,https://www.zhipin.com/job_detail/11907ab6b4a8f6b21XR-3t60F1BS.html
Python讲师,学链科技,武汉·洪山区·光谷,1-3年大专,python,,8-13K,https://www.zhipin.com/job_detail/4ed4cacc673bf5ae1nx539y8EVZR.html
Python讲师,博斌教育,长沙·岳麓区·麓谷,3-5年大专,python,餐补，节日福利，住房补贴，全勤奖，员工旅游，带薪年假，零食下午茶，年终奖,6-10K,https://www.zhipin.com/job_detail/8f2d4c21fbbbf0e633F739u1F1I~.html
JAVA/JS/PYTHON 软件研发工程师,华为成研所,成都·郫都区·高新西,经验不限本科,Java,股票期权，零食下午茶，定期体检，节日福利，加班补助，五险一金，年终奖，员工旅游,15-30K,https://www.zhipin.com/job_detail/ce7d03df6807e8e61nJz3d-_EFBX.html
Python开发工程师（北京）,高登世德,北京·海淀区·西北旺,1-3年本科,分布式技术,年终奖，五险一金，节日福利，加班补助，带薪年假,15-25K,https://www.zhipin.com/job_detail/25a9f195071c6a611n1z2ty9FVRW.html
Python老师,慧优教育,宿州·埇桥区·高架桥,1-3年大专,python,员工旅游，全勤奖，年终奖,3-6K,https://www.zhipin.com/job_detail/e0a4dd45fbd3e8281n162NS9GFpR.html
Python开发工程师实习生,京东集团,北京·大兴区·亦庄,5天/周6个月硕士,容器技术,带薪年假，定期体检，免费班车，包吃，节日福利，五险一金，股票期权，餐补，补充医疗保险，零食下午茶，员工旅游，年终奖，交通补助,150-250元/天,https://www.zhipin.com/job_detail/d50d21a0dd4bba231nx-2927FFFW.html
Python高级开发,得物App,上海·杨浦区·东外滩,3-5年本科,分布式技术,股票期权，五险一金，年终奖，加班补助，餐补，带薪年假，定期体检，员工旅游，节日福利，交通补助，住房补贴，零食下午茶,30-50K·16薪,https://www.zhipin.com/job_detail/1f4c3db87f44cf1c1nF42N2-EVJR.html
python开发工程师,博沃智慧,深圳·南山区·科技园,1-3年大专,Java,证书补助，加班补助，节日福利，定期体检，电脑补贴，年终奖，全勤奖，五险一金，餐补，通讯补贴，带薪年假，员工旅游,10-15K,https://www.zhipin.com/job_detail/35f3049c628d11d31nF939i4E1ZQ.html
Python开发工程师,富欣通信,上海·浦东新区·张江,3-5年本科,多线程,年终奖，定期体检，零食下午茶，节日福利，带薪年假，加班补助，餐补，员工旅游，五险一金，免费班车,20-35K·13薪,https://www.zhipin.com/job_detail/bb7fb2df86f802fb1n180ti-GFZR.html
Python开发工程师,掌世界,深圳·罗湖区·莲塘,1-3年本科,MySQL,年终奖，员工旅游，股票期权，定期体检，带薪年假，交通补助，五险一金，加班补助，餐补，通讯补贴，节日福利，全勤奖,11-20K,https://www.zhipin.com/job_detail/b871e6426c63c4861nF929i5EVJQ.html
python高级工程师,华科易汇,北京·海淀区·紫竹桥,3-5年本科,python,年终奖，通讯补贴，带薪年假，五险一金，餐补，加班补助，交通补助，节日福利，定期体检，股票期权，员工旅游,16-17K,https://www.zhipin.com/job_detail/521dbf623f1b288b1Xd-29m9FVI~.html
Python开发工程师,婚礼纪,杭州·西湖区·高新文教区,3-5年学历不限,MySQL,定期团建，节日福利，补充医疗保险，年终奖，定期体检，五险一金，餐补，交通补助，带薪年假，股票期权，员工旅游，加班补助，零食下午茶,15-26K·16薪,https://www.zhipin.com/job_detail/f0d6540694f6a5a11XR639m8EFNW.html
"研发实习生（偏后端，python,go方向）",智予成,成都,5天/周3个月本科,Python,带薪年假，年终奖，节日福利，带薪病假，五险一金，定期体检，餐补，带薪福利假，股票期权，员工旅游,100-200元/天,https://www.zhipin.com/job_detail/a576fdaceaff9f2e1nV92ti8FlBV.html
Python运维开发程序员,麦特莱吉,上海·浦东新区·康桥,经验不限大专,MySQL,员工旅游，年终奖，交通补助，五险一金，带薪年假，零食下午茶，节日福利,6-10K,https://www.zhipin.com/job_detail/8c1aea5c54e69dec1nN82tm7EFNW.html
Python爬虫开发工程师,这伴科技,成都,3-5年大专,分布式技术,带薪年假，节日福利，五险一金,13-25K·13薪,https://www.zhipin.com/job_detail/3acff56034aeccfd1nx73tq0FVRQ.html
Python编程老师（五险一金+地铁直达）,北京童程童美,南昌·红谷滩区·红谷滩,经验不限本科,Java,节日福利，带薪年假，加班补助，零食下午茶，住房补贴，餐补，交通补助，股票期权，五险一金,7-12K,https://www.zhipin.com/job_detail/e993420ce55e79741XV_09m0GVdV.html
Python后端实习生,傲创资产,杭州·萧山区·钱江世纪城,经验不限大专,服务器配置,五险一金，零食下午茶，包吃，补充医疗保险，股票期权，节日福利，员工旅游，年终奖,2-3K,https://www.zhipin.com/job_detail/967ad53e7e66726833N_3di9FFc~.html
Python开发工程师（实习生）,四叶草安全,西安·雁塔区·高新软件园,经验不限本科,Java,节日福利，年终奖，住房补贴，零食下午茶，定期体检，带薪年假，员工旅游，补充医疗保险，股票期权，五险一金,2-3K,https://www.zhipin.com/job_detail/3758358954370fb41nZy2tq9EVJQ.html
ROS实习生,大象机器人,深圳·福田区·华强北,5天/周6个月本科,python,五险一金，带薪年假，员工旅游，节日福利，零食下午茶，股票期权，团建活动,150-180元/天,https://www.zhipin.com/job_detail/41acf1c8eda263301XV62tu0ElVW.html
后端开发实习生,云影天光,深圳·光明区·光明,在校/应届本科,Go,加班补助，五险一金，股票期权，节日福利，定期体检，带薪年假，年终奖,4-8K,https://www.zhipin.com/job_detail/9c4514b4643770c91nZ429W1GFpQ.html
Python开发实习生,京迈电子商务,武汉·洪山区·光谷,1-3年本科,数据结构,住房补贴，带薪年假，交通补助，节日福利，全勤奖，五险,5-8K,https://www.zhipin.com/job_detail/908d7c2dd54529221nJ_2d--FFFW.html
Python爬虫实习生,O2OMind,深圳·南山区·科技园,5天/周6个月本科,Python,带薪年假，股票期权，全勤奖，节日福利，员工旅游，带薪病假，年终奖，加班补助，零食下午茶，定期体检，交通补助，五险一金，餐补,300-500元/天,https://www.zhipin.com/job_detail/b86c040177ca6a4c1nN-2d-_EVVV.html
Python后端实习生,bilibili,上海·杨浦区·五角场,4天/周6个月本科,Java,补充医疗保险，员工旅游，年终奖，交通补助，通讯补贴，股票期权，餐补，五险一金，零食下午茶，全勤奖，节日福利，带薪年假，包吃，定期体检,250-350元/天,https://www.zhipin.com/job_detail/21522f18a7fc303b1nx43N-9GVNX.html
安全开发实习生,北京知道创宇,北京·朝阳区·望京,7天/周3个月大专,Go,员工旅游，补充医疗保险，春节假期，八险一金，节日福利，交通补助，通讯补贴，全勤奖，股票期权，定期体检，零食下午茶，年终奖，餐补，带薪年假,200-250元/天,https://www.zhipin.com/job_detail/58fd1fd8ffb6b1d61n1-09u7FVtW.html
python实习,淘乐创想,杭州·西湖区·高新文教区,5天/周3个月本科,服务器配置,股票期权，员工旅游，带薪年假，年终奖，五险一金,150-160元/天,https://www.zhipin.com/job_detail/bb2d34c283dd97e81XR439W0ElpQ.html
实习Python工程师,亚讯光谱网络科技...,厦门·思明区·软件园,3天/周3个月本科,网络爬虫技术,全勤奖，股票期权，年终奖，带薪年假，五险一金，加班补助，节日福利，员工旅游，零食下午茶,130-180元/天,https://www.zhipin.com/job_detail/3653c16d1280fc8c1XV_09u5GVFQ.html
python开发实习,封面新闻,成都·锦江区·红星路,5天/周6个月本科,Redis,带薪年假，五险一金，年终奖，餐补，免费健身房，零食下午茶，定期体检，节日福利,100-200元/天,https://www.zhipin.com/job_detail/18b4f3da92dfd6d61nJ_39W6EFZQ.html
python实习开发工程师-浙江湖州,微银合创,湖州·吴兴区·东街,在校/应届本科,Java,补充医疗保险，定期体检，带薪年假，节日福利，年终奖，员工旅游，五险一金,4-9K·13薪,https://www.zhipin.com/job_detail/69dcfe0c80de83a71n192t66EFNW.html
实习生,科升无线,苏州·苏州工业园区·独墅湖,7天/周12个月本科,python,,150-200元/天,https://www.zhipin.com/job_detail/515db8263ca4ebdd1XR_29S6E1NX.html
无线电信号分析算法实习生,博识创智,北京·海淀区·皂君庙,4天/周8个月本科,python,带薪年假，五险一金，年终奖,100-200元/天,https://www.zhipin.com/job_detail/8601709a307072391n1-39W4FFBQ.html
软件研发实习生 - IAE NE Management,凯易讯,南京·雨花台区·软件大道,3天/周6个月本科,C++,年终奖，住房补贴，五险一金，新鲜奶咖，交通补助，零食下午茶，定期体检，通讯补贴，节日福利，水果，餐补，补充医疗保险，员工旅游，带薪年假,160-250元/天,https://www.zhipin.com/job_detail/402a1bb226573d0b1XV_3N64E1JS.html
python实习,DaoCloud,上海·杨浦区·五角场,5天/周6个月本科,Python,餐补，定期体检，补充医疗保险，通讯补贴，交通补助，零食下午茶，节日福利，股票期权，年终奖，五险一金，带薪年假,200-250元/天,https://www.zhipin.com/job_detail/124c3852a17a56d93n1429u1EVQ~.html
Python开发工程师（实习岗）,人资行网络科技,广州·南沙区·金洲,1年以内本科,Python,,2-3K,https://www.zhipin.com/job_detail/9bec02333f5634e203Z5292_EVU~.html
Python Web工程师,担路网,上海·松江区·九亭,在校/应届本科,Linux,五险一金，全勤奖，带薪年假，通讯补贴，年终奖，交通补助，节日福利,9-14K,https://www.zhipin.com/job_detail/65d8f0ceba746ee71nN52Ny0GVZW.html
Python量化交易系统开发工程师实习,北京华瑞东方信息咨询,北京·海淀区·知春路,2天/周3个月本科,Java,,500-1000元/天,https://www.zhipin.com/job_detail/0f9e9c8123b95e621n183d-6F1NR.html
